#,topic_detected,topic_corrected,action,target_subtopic_key,alias_to_add,new_subtopic_ref,batch_pattern,exclude_reason,rationale,relative_path,knowledge_class
83,inversiones_incentivos,,b,transicion_energetica_ley_2099_2021,,inversiones_incentivos.transicion_energetica_ley_2099_2021,,,Ley 2099/2021 transición energética — amplía Ley 1715.,CORE ya Arriba/LEYES/INVERSIONES_INCENTIVOS/LOGGRO/PRACTICA_Ley-2099-2021.md,normative_base
84,inversiones_incentivos,,b,ley_paez_218_1995,,inversiones_incentivos.ley_paez_218_1995,,,Ley 218/1995 Ley Páez — incentivo regional con vigencia residual.,CORE ya Arriba/LEYES/INVERSIONES_INCENTIVOS/LOGGRO/PRACTICA_Ley-218-1995.md,normative_base
85,inversiones_incentivos,,b,progresividad_ley_1429_2010_formalizacion,,inversiones_incentivos.progresividad_ley_1429_2010_formalizacion,,,Ley 1429/2010 progresividad de renta — todavía aplicable a acogidos antes de derogatoria.,CORE ya Arriba/LEYES/INVERSIONES_INCENTIVOS/NORMATIVA/Ley-1429-2010.md,normative_base
86,inversiones_incentivos,,b,fnce_ley_1715_2014_energia_renovable,,inversiones_incentivos.fnce_ley_1715_2014_energia_renovable,,,Ley 1715/2014 FNCE — deducción renta + exclusión IVA energía renovable.,CORE ya Arriba/LEYES/INVERSIONES_INCENTIVOS/NORMATIVA/Ley-1715-2014.md,normative_base
87,inversiones_incentivos,,b,transicion_energetica_ley_2099_2021,,inversiones_incentivos.transicion_energetica_ley_2099_2021,,,Ley 2099/2021 transición energética — amplía Ley 1715.,CORE ya Arriba/LEYES/INVERSIONES_INCENTIVOS/NORMATIVA/Ley-2099-2021.md,normative_base
88,inversiones_incentivos,,b,ley_paez_218_1995,,inversiones_incentivos.ley_paez_218_1995,,,Ley 218/1995 Ley Páez — incentivo regional con vigencia residual.,CORE ya Arriba/LEYES/INVERSIONES_INCENTIVOS/NORMATIVA/Ley-218-1995.md,normative_base
89,inversiones_incentivos,,b,progresividad_ley_1429_2010_formalizacion,,inversiones_incentivos.progresividad_ley_1429_2010_formalizacion,,,Ley 1429/2010 progresividad de renta — todavía aplicable a acogidos antes de derogatoria.,CORE ya Arriba/LOGGRO_LEYES/II-1429-2010-LOGGRO.md,practica_erp
90,inversiones_incentivos,,b,fnce_ley_1715_2014_energia_renovable,,inversiones_incentivos.fnce_ley_1715_2014_energia_renovable,,,Ley 1715/2014 FNCE — deducción renta + exclusión IVA energía renovable.,CORE ya Arriba/LOGGRO_LEYES/II-1715-2014-LOGGRO.md,practica_erp
91,inversiones_incentivos,,b,transicion_energetica_ley_2099_2021,,inversiones_incentivos.transicion_energetica_ley_2099_2021,,,Ley 2099/2021 transición energética — amplía Ley 1715.,CORE ya Arriba/LOGGRO_LEYES/II-2099-2021-LOGGRO.md,practica_erp
92,inversiones_incentivos,,b,ley_paez_218_1995,,inversiones_incentivos.ley_paez_218_1995,,,Ley 218/1995 Ley Páez — incentivo regional con vigencia residual.,CORE ya Arriba/LOGGRO_LEYES/II-218-1995-LOGGRO.md,practica_erp
93,iva,datos_tecnologia,b,teletrabajo_ley_1221_2008,,datos_tecnologia.teletrabajo_ley_1221_2008,,,"DT-1221-2008 = Datos/Tecnología Ley 1221/2008 Teletrabajo. PASO 1 falsa coincidencia con ""IVA"".",CORE ya Arriba/NORMATIVA_LEYES/DT-1221-2008-NORMATIVA.md,normative_base
94,iva,inversiones_incentivos,b,progresividad_ley_1429_2010_formalizacion,,inversiones_incentivos.progresividad_ley_1429_2010_formalizacion,,,II-1429-2010 = Inversiones Incentivos Ley 1429. Corrección parent + subtopic dedicado.,CORE ya Arriba/NORMATIVA_LEYES/II-1429-2010-NORMATIVA.md,normative_base
95,iva,inversiones_incentivos,b,fnce_ley_1715_2014_energia_renovable,,inversiones_incentivos.fnce_ley_1715_2014_energia_renovable,,,II-1715-2014 = Inversiones Incentivos Ley 1715 FNCE.,CORE ya Arriba/NORMATIVA_LEYES/II-1715-2014-NORMATIVA.md,normative_base
96,iva,inversiones_incentivos,b,transicion_energetica_ley_2099_2021,,inversiones_incentivos.transicion_energetica_ley_2099_2021,,,II-2099-2021 = Inversiones Incentivos Ley 2099.,CORE ya Arriba/NORMATIVA_LEYES/II-2099-2021-NORMATIVA.md,normative_base
97,iva,inversiones_incentivos,b,ley_paez_218_1995,,inversiones_incentivos.ley_paez_218_1995,,,II-218-1995 = Inversiones Incentivos Ley Páez.,CORE ya Arriba/NORMATIVA_LEYES/II-218-1995-NORMATIVA.md,normative_base
98,iva,presupuesto_hacienda,b,sistema_general_regalias_ley_1530_2012,,presupuesto_hacienda.sistema_general_regalias_ley_1530_2012,,,NC-1530-2012 = NIIF/Contable Ley 1530 SGR. Parent correcto = presupuesto_hacienda.,CORE ya Arriba/NORMATIVA_LEYES/NC-1530-2012-NORMATIVA.md,normative_base
99,iva,procedimiento_tributario,b,cpaca_ley_1437_2011,,procedimiento_tributario.cpaca_ley_1437_2011,,,PF-1437-2011 = Procedimiento Fiscal CPACA. Corrección de parent + subtopic dedicado.,CORE ya Arriba/NORMATIVA_LEYES/PF-1437-2011-NORMATIVA.md,normative_base
100,iva,otros_sectoriales,a,cumplimiento_normativo_sectorial_pymes,ley_1438_2011_reforma_salud,,,,PF-1438-2011 = Ley 1438 reforma salud. NO es procedimiento tributario — es sectorial (salud).,CORE ya Arriba/NORMATIVA_LEYES/PF-1438-2011-NORMATIVA.md,normative_base
101,iva,otros_sectoriales,b,anticorrupcion_sagrilaft_ley_1474_2011,,otros_sectoriales.anticorrupcion_sagrilaft_ley_1474_2011,,,PF-1474-2011 = Estatuto Anticorrupción. NO es procedimiento tributario — base SAGRILAFT/PTEE.,CORE ya Arriba/NORMATIVA_LEYES/PF-1474-2011-NORMATIVA.md,normative_base
102,iva,procedimiento_tributario,b,codigo_general_proceso_ley_1564_2012,,procedimiento_tributario.codigo_general_proceso_ley_1564_2012,,,PF-1564-2012 = Código General del Proceso.,CORE ya Arriba/NORMATIVA_LEYES/PF-1564-2012-NORMATIVA.md,normative_base
103,iva,presupuesto_hacienda,a,presupuesto_de_ingresos_y_egresos,ley_225_1995_organica_presupuesto,,,,PH-225-1995 = Presupuesto/Hacienda Ley Orgánica de Presupuesto.,CORE ya Arriba/NORMATIVA_LEYES/PH-225-1995-NORMATIVA.md,normative_base
104,iva,declaracion_renta,a,declaracion_de_renta_personas_juridicas,et_libro_normativa_base,,,,Archivos NORMATIVA de Libros del ET — parent correcto es declaracion_renta.,CORE ya Arriba/RENTA/NORMATIVA/Normativa/01_Libro1_T1_Sujetos_Pasivos.md,normative_base
105,iva,declaracion_renta,a,declaracion_de_renta_personas_juridicas,et_libro_normativa_base,,,,Archivos NORMATIVA de Libros del ET — parent correcto es declaracion_renta.,CORE ya Arriba/RENTA/NORMATIVA/Normativa/12_Libro1_T4_Remesas.md,normative_base
106,iva,declaracion_renta,a,declaracion_de_renta_personas_juridicas,et_libro_normativa_base,,,,Archivos NORMATIVA de Libros del ET — parent correcto es declaracion_renta.,CORE ya Arriba/RENTA/NORMATIVA/Normativa/21_Libro7_ECE_CHC.md,normative_base
107,iva,facturacion_electronica,a,ecosistema_facturacion_electronica,fe_habilitacion_contingencia_operativa,,,,FE_OPERATIVA = Facturación Electrónica operativa.,to upload/BRECHAS-SEMANA1-ABRIL-2026/FE_OPERATIVA/LOGGRO/FE-L07-habilitacion-contingencia-operativa.md,practica_erp
108,laboral,,b,reforma_laboral_ley_2466_2025,,laboral.reforma_laboral_ley_2466_2025,,,Reforma Laboral Ley 2466/2025 — material nuevo con alto impacto en nómina. Subtopic dedicado.,CORE ya Arriba/Documents to branch and improve/Reforma_Laboral_Ley_2466/Practica_LOGGRO/lab_practica_reforma_laboral.md,practica_erp
109,laboral,,a,aporte_parafiscales_icbf,ley_1010_2006_laboral,,,,Ley laboral — alias al catch-all parafiscal existente (alias: ley_1010_2006_laboral).,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/consolidado/Ley-1010-2006.md,normative_base
110,laboral,,a,aporte_parafiscales_icbf,ley_789_2002_laboral,,,,Ley laboral — alias al catch-all parafiscal existente (alias: ley_789_2002_laboral).,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/consolidado/Ley-789-2002.md,normative_base
111,laboral,,a,aporte_parafiscales_icbf,ley_1010_2006_laboral,,,,Ley laboral — alias al catch-all parafiscal existente (alias: ley_1010_2006_laboral).,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/EXPERTOS/EXPERTOS_Ley-1010-2006.md,normative_base
112,laboral,,a,aporte_parafiscales_icbf,ley_1468_2011_laboral,,,,Ley laboral — alias al catch-all parafiscal existente (alias: ley_1468_2011_laboral).,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/EXPERTOS/EXPERTOS_Ley-1468-2011.md,normative_base
113,laboral,,a,aporte_parafiscales_icbf,ley_1822_2017_laboral,,,,Ley laboral — alias al catch-all parafiscal existente (alias: ley_1822_2017_laboral).,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/EXPERTOS/EXPERTOS_Ley-1822-2017.md,normative_base
114,laboral,,a,aporte_parafiscales_icbf,ley_21_1982_laboral,,,,Ley laboral — alias al catch-all parafiscal existente (alias: ley_21_1982_laboral).,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/EXPERTOS/EXPERTOS_Ley-21-1982.md,normative_base
115,laboral,,a,aporte_parafiscales_icbf,ley_2101_2021_laboral,,,,Ley laboral — alias al catch-all parafiscal existente (alias: ley_2101_2021_laboral).,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/EXPERTOS/EXPERTOS_Ley-2101-2021.md,normative_base
116,laboral,,b,reforma_laboral_ley_2466_2025,,laboral.reforma_laboral_ley_2466_2025,,,Reforma Laboral Ley 2466/2025 — material nuevo con alto impacto en nómina. Subtopic dedicado.,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/EXPERTOS/EXPERTOS_Ley-2466-2025.md,normative_base
117,laboral,,a,aporte_parafiscales_icbf,ley_27_1974_laboral,,,,Ley laboral — alias al catch-all parafiscal existente (alias: ley_27_1974_laboral).,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/EXPERTOS/EXPERTOS_Ley-27-1974.md,normative_base
118,laboral,,a,aporte_parafiscales_icbf,ley_789_2002_laboral,,,,Ley laboral — alias al catch-all parafiscal existente (alias: ley_789_2002_laboral).,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/EXPERTOS/EXPERTOS_Ley-789-2002.md,normative_base
119,laboral,,a,aporte_parafiscales_icbf,ley_797_2003_laboral,,,,Ley laboral — alias al catch-all parafiscal existente (alias: ley_797_2003_laboral).,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/EXPERTOS/EXPERTOS_Ley-797-2003.md,normative_base
120,laboral,,a,aporte_parafiscales_icbf,ley_1010_2006_laboral,,,,Ley laboral — alias al catch-all parafiscal existente (alias: ley_1010_2006_laboral).,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/LOGGRO/PRACTICA_Ley-1010-2006.md,normative_base
121,laboral,,a,aporte_parafiscales_icbf,ley_1468_2011_laboral,,,,Ley laboral — alias al catch-all parafiscal existente (alias: ley_1468_2011_laboral).,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/LOGGRO/PRACTICA_Ley-1468-2011.md,normative_base
122,laboral,,a,aporte_parafiscales_icbf,ley_1822_2017_laboral,,,,Ley laboral — alias al catch-all parafiscal existente (alias: ley_1822_2017_laboral).,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/LOGGRO/PRACTICA_Ley-1822-2017.md,normative_base
123,laboral,,a,aporte_parafiscales_icbf,ley_21_1982_laboral,,,,Ley laboral — alias al catch-all parafiscal existente (alias: ley_21_1982_laboral).,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/LOGGRO/PRACTICA_Ley-21-1982.md,normative_base
124,laboral,,a,aporte_parafiscales_icbf,ley_2101_2021_laboral,,,,Ley laboral — alias al catch-all parafiscal existente (alias: ley_2101_2021_laboral).,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/LOGGRO/PRACTICA_Ley-2101-2021.md,normative_base
125,laboral,,b,reforma_laboral_ley_2466_2025,,laboral.reforma_laboral_ley_2466_2025,,,Reforma Laboral Ley 2466/2025 — material nuevo con alto impacto en nómina. Subtopic dedicado.,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/LOGGRO/PRACTICA_Ley-2466-2025.md,normative_base
126,laboral,,a,aporte_parafiscales_icbf,ley_27_1974_laboral,,,,Ley laboral — alias al catch-all parafiscal existente (alias: ley_27_1974_laboral).,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/LOGGRO/PRACTICA_Ley-27-1974.md,normative_base
127,laboral,,a,aporte_parafiscales_icbf,ley_50_1990_laboral,,,,Ley laboral — alias al catch-all parafiscal existente (alias: ley_50_1990_laboral).,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/LOGGRO/PRACTICA_Ley-50-1990.md,normative_base
128,laboral,,a,aporte_parafiscales_icbf,ley_789_2002_laboral,,,,Ley laboral — alias al catch-all parafiscal existente (alias: ley_789_2002_laboral).,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/LOGGRO/PRACTICA_Ley-789-2002.md,normative_base
129,laboral,,a,aporte_parafiscales_icbf,ley_797_2003_laboral,,,,Ley laboral — alias al catch-all parafiscal existente (alias: ley_797_2003_laboral).,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/LOGGRO/PRACTICA_Ley-797-2003.md,normative_base
130,laboral,,a,aporte_parafiscales_icbf,ley_2101_2021_laboral,,,,Ley laboral — alias al catch-all parafiscal existente (alias: ley_2101_2021_laboral).,CORE ya Arriba/LEYES/LABORAL_SEGURIDAD_SOCIAL/NORMATIVA/Ley-2101-2021.md,normative_base
131,laboral,,a,aporte_parafiscales_icbf,parafiscal_especial_marco_legal,,,,Ley laboral — alias al catch-all parafiscal existente (alias: parafiscal_especial_marco_legal).,CORE ya Arriba/PARAFISCAL_ESPECIAL/EXPERTOS/E01-contribuciones-parafiscales-especiales-interpretaciones-expertos.md,interpretative_guidance
132,laboral,,a,aporte_parafiscales_icbf,parafiscal_especial_marco_legal,,,,Ley laboral — alias al catch-all parafiscal existente (alias: parafiscal_especial_marco_legal).,CORE ya Arriba/PARAFISCAL_ESPECIAL/NORMATIVA/N01-contribuciones-parafiscales-especiales-marco-legal.md,normative_base
133,leyes_derogadas,,d,,,,,"Ley derogada (histórica, sin vigencia)","Las leyes derogadas violan la regla de anti-contaminación del CLAUDE.md: ""si no tiene vigencia, no existe en el corpus"".",CORE ya Arriba/LEYES/DEROGADAS/LOGGRO_Ley-52-1975.md,normative_base
134,leyes_derogadas,,d,,,,,"Ley derogada (histórica, sin vigencia)","Las leyes derogadas violan la regla de anti-contaminación del CLAUDE.md: ""si no tiene vigencia, no existe en el corpus"".",CORE ya Arriba/LEYES/DEROGADAS/NORMATIVA_Ley-1-1976.md,normative_base
135,normas_internacionales_auditoria,estados_financieros_niif,a,conciliacion_fiscal_2516_2517,normas_internacionales_auditoria_NIA,,,,NIA (Normas Internacionales de Auditoría) — parent correcto es estados_financieros_niif.,CORE ya Arriba/Corpus de Contabilidad/EXPERTOS/T-NIA-normas-internacionales-auditoria-interpretaciones-expertos.md,interpretative_guidance
136,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-10-1991.md,normative_base
137,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-101-1993.md,normative_base
138,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1014-2006.md,normative_base
139,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1064-2006.md,normative_base
140,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1066-2006.md,normative_base
141,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-109-1985.md,normative_base
142,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1090-2006.md,normative_base
143,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1101-2006.md,normative_base
144,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-111-2006.md,normative_base
145,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1114-2006.md,normative_base
146,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-117-1985.md,normative_base
147,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1185-2008.md,normative_base
148,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-1228-1995.md,normative_base
149,otros_sectoriales,,c,cumplimiento_normativo_sectorial_pymes,,,%/LEYES/OTROS_SECTORIALES/%,,Todos los archivos LEYES/OTROS_SECTORIALES/* son leyes sectoriales heterogéneas. Batch inherit al catch-all existente (UPDATE SQL único) — 353 docs en una sola operación.,CORE ya Arriba/LEYES/OTROS_SECTORIALES/consolidado/Ley-123-1994.md,normative_base
